"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain every day from September 1 to September 6.","UTTAR PRADESH","BULANDSHAHAR","KHURJA                                            ","2018-09-01 06:10:46.397"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain every day from September 1 to September 6.","UTTAR PRADESH","BULANDSHAHAR","KHURJA                                            ","2018-09-01 06:10:46.397"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai apke yahan 01 se 06 september me barish hone ki sambhavna hai.","UTTAR PRADESH","BULANDSHAHAR","DANPUR                                            ","2018-09-01 06:11:44.927"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai apke yahan 01 se 06 september me barish hone ki sambhavna hai.","UTTAR PRADESH","BULANDSHAHAR","DANPUR                                            ","2018-09-01 06:11:44.927"
"KHARIF","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Control of white fly in Bhindi","Dear farmer spray of Imidachlopride 17.8 %SL @ 0.5 ml/liter water","UTTAR PRADESH","BULANDSHAHAR","SIKANDRABAD                                       ","2018-09-01 07:23:09.203"
"KHARIF","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Control of white fly in Bhindi","Dear farmer spray of Imidachlopride 17.8 %SL @ 0.5 ml/liter water","UTTAR PRADESH","BULANDSHAHAR","SIKANDRABAD                                       ","2018-09-01 07:23:09.203"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information about weather ?","The farmer's brother will remain in your area and there is possibility of rain from 1 to 5 september","UTTAR PRADESH","BULANDSHAHAR","ANUPSHAHR                                         ","2018-09-01 07:36:25.417"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information about weather ?","The farmer's brother will remain in your area and there is possibility of rain from 1 to 5 september","UTTAR PRADESH","BULANDSHAHAR","ANUPSHAHR                                         ","2018-09-01 07:36:25.417"
"RABI","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","BULANDSHAHAR","SYANA                                             ","2018-09-01 07:50:43.997"
"RABI","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","BULANDSHAHAR","SYANA                                             ","2018-09-01 07:50:43.997"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai aapke yaha 1 september se 6 september  tak barish hone ki sambhavna hai.","UTTAR PRADESH","BULANDSHAHAR","JAHANGIRABAD                                      ","2018-09-01 08:09:24.660"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai aapke yaha 1 september se 6 september  tak barish hone ki sambhavna hai.","UTTAR PRADESH","BULANDSHAHAR","JAHANGIRABAD                                      ","2018-09-01 08:09:24.660"
