"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","insect problumes in paddy crops","Monocrotophos 36% SL 350-500 ml/acre 150-200 liter of water ki da se payog kare","UTTAR PRADESH","HARDOI","KACHAUNA                                          ","2018-09-01 07:04:27.217"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","insect problumes in paddy crops","Monocrotophos 36% SL 350-500 ml/acre 150-200 liter of water ki da se payog kare","UTTAR PRADESH","HARDOI","KACHAUNA                                          ","2018-09-01 07:04:27.217"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Plant Protection in Paddy crop...?","Kisan bhai aap Cartap Hydrochloride 4G 10 kg/acre ka paryog kare.","UTTAR PRADESH","HARDOI","AHIRORI                                           ","2018-09-01 07:23:12.713"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Plant Protection in Paddy crop...?","Kisan bhai aap Cartap Hydrochloride 4G 10 kg/acre ka paryog kare.","UTTAR PRADESH","HARDOI","AHIRORI                                           ","2018-09-01 07:23:12.713"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","shoot borer in chilli ?","Cartop Hydrochloride 8 kg/acre ki dar se burkav kare .","UTTAR PRADESH","HARDOI","MADHOGANJ                                         ","2018-09-01 08:39:38.540"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","shoot borer in chilli ?","Cartop Hydrochloride 8 kg/acre ki dar se burkav kare .","UTTAR PRADESH","HARDOI","MADHOGANJ                                         ","2018-09-01 08:39:38.540"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Hardoi.......?","Kisan bhai aapke yaha 01,02,03,04 september ke din 05-07 mm barish hone ki sambhavana hai","UTTAR PRADESH","HARDOI","BHARAWAN                                          ","2018-09-01 08:40:30.410"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Hardoi.......?","Kisan bhai aapke yaha 01,02,03,04 september ke din 05-07 mm barish hone ki sambhavana hai","UTTAR PRADESH","HARDOI","BHARAWAN                                          ","2018-09-01 08:40:30.410"
"KHARIF","AGRICULTURE","Millets","Maize (Makka)","Cultural Practices","makka me badvar ke liye dava ?","NPK-19:19:19 1.5 kg/acre/100 liter ki dar se pani me milaker spray kare .","UTTAR PRADESH","HARDOI","SURSA                                             ","2018-09-01 09:06:58.747"
"KHARIF","AGRICULTURE","Millets","Maize (Makka)","Cultural Practices","makka me badvar ke liye dava ?","NPK-19:19:19 1.5 kg/acre/100 liter ki dar se pani me milaker spray kare .","UTTAR PRADESH","HARDOI","SURSA                                             ","2018-09-01 09:06:58.747"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","paddy crop insect control..?","Dear farmer use to  Cartap Hydrochloride 50% SP 2 g/liter water splash in the field","UTTAR PRADESH","HARDOI","TODARPUR                                          ","2018-09-01 09:13:05.240"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","paddy crop insect control..?","Dear farmer use to  Cartap Hydrochloride 50% SP 2 g/liter water splash in the field","UTTAR PRADESH","HARDOI","TODARPUR                                          ","2018-09-01 09:13:05.240"
