"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","Please give me weather information............?","Dear Kisan Bhai, according to your area there is a possibility of light rainfall on  01.02.03 september","UTTAR PRADESH","GHAZIPUR","VIRNO                                             ","2018-09-01 06:37:33.343"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","Please give me weather information............?","Dear Kisan Bhai, according to your area there is a possibility of light rainfall on  01.02.03 september","UTTAR PRADESH","GHAZIPUR","VIRNO                                             ","2018-09-01 06:37:33.343"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKED ABOUT WEATHER FORECASTING ?","kisan bhai aaj aur kal bunda bandi hone ki sambhawna hai","UTTAR PRADESH","GHAZIPUR","JAKHANIA                                          ","2018-09-01 07:08:05.960"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKED ABOUT WEATHER FORECASTING ?","kisan bhai aaj aur kal bunda bandi hone ki sambhawna hai","UTTAR PRADESH","GHAZIPUR","JAKHANIA                                          ","2018-09-01 07:08:05.960"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","kisan ji Aap ke yaha Aaj 1 se 6 septembr tak halke baadal ke sath sath halki barish ki sambhawana bani hai .","UTTAR PRADESH","GHAZIPUR","DEVKALI                                           ","2018-09-01 08:23:06.470"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","kisan ji Aap ke yaha Aaj 1 se 6 septembr tak halke baadal ke sath sath halki barish ki sambhawana bani hai .","UTTAR PRADESH","GHAZIPUR","DEVKALI                                           ","2018-09-01 08:23:06.470"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","information about paddy....?","Dear farmer use to Cartap Hydrochloride 4% GR 10Kg/acre spread in the field","UTTAR PRADESH","GHAZIPUR","BHANWARKOL                                        ","2018-09-01 08:27:50.640"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","information about paddy....?","Dear farmer use to Cartap Hydrochloride 4% GR 10Kg/acre spread in the field","UTTAR PRADESH","GHAZIPUR","BHANWARKOL                                        ","2018-09-01 08:27:50.640"
"KHARIF","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Floriculture","Fruit development of Bhindi ?","sagarika 2 gram /litre paan mein ghol kar spray kare","UTTAR PRADESH","GHAZIPUR","DEVKALI                                           ","2018-09-01 08:48:50.627"
"KHARIF","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Floriculture","Fruit development of Bhindi ?","sagarika 2 gram /litre paan mein ghol kar spray kare","UTTAR PRADESH","GHAZIPUR","DEVKALI                                           ","2018-09-01 08:48:50.627"
"KHARIF","HORTICULTURE","Vegetables","Pointed Gourd","	Plant Protection	","Flowr drop in parwal ?","kisan ji Panophix 1 ml dawa / 3 liter pani ke hisab se ghol kar spray kare  .","UTTAR PRADESH","GHAZIPUR","REVATIPUR                                         ","2018-09-01 08:48:58.927"
"KHARIF","HORTICULTURE","Vegetables","Pointed Gourd","	Plant Protection	","Flowr drop in parwal ?","kisan ji Panophix 1 ml dawa / 3 liter pani ke hisab se ghol kar spray kare  .","UTTAR PRADESH","GHAZIPUR","REVATIPUR                                         ","2018-09-01 08:48:58.927"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","insect problumes in paddy crops","Monocrotophos 36% SL 350-500 ml/acre 150-200 liter of water ki da se payog kare","UTTAR PRADESH","GHAZIPUR","ZAMANIA                                           ","2018-09-01 09:20:57.313"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","insect problumes in paddy crops","Monocrotophos 36% SL 350-500 ml/acre 150-200 liter of water ki da se payog kare","UTTAR PRADESH","GHAZIPUR","ZAMANIA                                           ","2018-09-01 09:20:57.313"
"KHARIF","HORTICULTURE","Vegetables","Pumpkin","	Plant Protection	","weed control","app  nirai kare  shri maan ji","UTTAR PRADESH","GHAZIPUR","KARANDA                                           ","2018-09-01 09:42:34.223"
"KHARIF","HORTICULTURE","Vegetables","Pumpkin","	Plant Protection	","weed control","app  nirai kare  shri maan ji","UTTAR PRADESH","GHAZIPUR","KARANDA                                           ","2018-09-01 09:42:34.223"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","paddy crop information..?","kisan bhai 5 gram zink sulpheat aur 15 gram urea / liter paani me ghol kar spray kare .","UTTAR PRADESH","GHAZIPUR","VIRNO                                             ","2018-09-01 09:57:27.017"
