"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","kisan ji Aap ke yaha Aaj 1 se 6 septembr tak halke baadal ke sath sath halki barish ki sambhawana bani hai .","UTTAR PRADESH","CHITRAKOOT","KARWI                                             ","2018-09-01 07:09:05.770"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","kisan ji Aap ke yaha Aaj 1 se 6 septembr tak halke baadal ke sath sath halki barish ki sambhawana bani hai .","UTTAR PRADESH","CHITRAKOOT","KARWI                                             ","2018-09-01 07:09:05.770"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","information about govt....?","Contact Block for more information","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-01 10:12:25.563"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","information about govt....?","Contact Block for more information","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-01 10:12:25.563"
"KHARIF","AGRICULTURE","Others","Others","Weather","Tell me about Weather information of Chitrakoot?","Kisan bhai Aaj apke shetra me badal chaye rahenge, barish hone ki sambhavna nahi hai.","UTTAR PRADESH","CHITRAKOOT","KARWI                                             ","2018-09-01 12:18:13.923"
"KHARIF","AGRICULTURE","Others","Others","Weather","Tell me about Weather information of Chitrakoot?","Kisan bhai Aaj apke shetra me badal chaye rahenge, barish hone ki sambhavna nahi hai.","UTTAR PRADESH","CHITRAKOOT","KARWI                                             ","2018-09-01 12:18:13.923"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Chitrakoot ...?","This week you have the possibility of rain till 2 to 4 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","CHITRAKOOT","MANIKPUR                                          ","2018-09-02 07:53:33.150"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Chitrakoot ...?","This week you have the possibility of rain till 2 to 4 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","CHITRAKOOT","MANIKPUR                                          ","2018-09-02 07:53:33.150"
"KHARIF","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-09-02 09:33:53.900"
"KHARIF","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-09-02 09:33:53.900"
"KHARIF","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 11:26:58.993"
"KHARIF","AGRICULTURE","Others","Others","Weather","about asked weather  information ?","es hapte mausam me badal ththa barish ki sambhwna bani hai .","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 11:26:58.993"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","infomation about of paddy.....?","use imidachorpid  17.8% 1 ml/liter","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-09-02 11:53:57.377"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","infomation about of paddy.....?","use imidachorpid  17.8% 1 ml/liter","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-09-02 11:53:57.377"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain on September 2,3 & 4.","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 12:49:36.837"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain on September 2,3 & 4.","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 12:49:36.837"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information,","kisan bhai apke shetra me 2 se 4 september me halki barish hone ki sambhawna bani hui hai haalaki baki ke dino me 7 september tak baadal bhi bane rahenge","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 14:09:35.243"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information,","kisan bhai apke shetra me 2 se 4 september me halki barish hone ki sambhawna bani hui hai haalaki baki ke dino me 7 september tak baadal bhi bane rahenge","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-02 14:09:35.243"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information about weather ?","The farmer's brother will remain in your area and there is possibility of rain from 3 to 8 september","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 07:47:04.080"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information about weather ?","The farmer's brother will remain in your area and there is possibility of rain from 3 to 8 september","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 07:47:04.080"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather information  ?","Farmers do here is likely to rain until September 08 |","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 10:03:08.280"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather information  ?","Farmers do here is likely to rain until September 08 |","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 10:03:08.280"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Chitrakoot ...?","This week you have the possibility of rain and drizzle","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 10:03:17.780"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Chitrakoot ...?","This week you have the possibility of rain and drizzle","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 10:03:17.780"
"KHARIF","AGRICULTURE","Others","Others","Varieties","information of reddish...?","muli ki kism pusha reshmi ap laga sakte hai","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 12:38:57.443"
"KHARIF","AGRICULTURE","Others","Others","Varieties","information of reddish...?","muli ki kism pusha reshmi ap laga sakte hai","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 12:38:57.443"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","khaira diseases in paddy crop ?","20 gram urea , 5 gram zinc sulphate , 2.5 gram bujha hua choona prati liter paani ke sath spray kare .","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 14:57:16.977"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","khaira diseases in paddy crop ?","20 gram urea , 5 gram zinc sulphate , 2.5 gram bujha hua choona prati liter paani ke sath spray kare .","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-03 14:57:16.977"
"KHARIF","AGRICULTURE","Others","Others","Weather","Sowing time of Pea ?","matar ki buwai ki october ke maah mein kare","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-04 07:28:58.027"
"KHARIF","AGRICULTURE","Others","Others","Weather","Sowing time of Pea ?","matar ki buwai ki october ke maah mein kare","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-04 07:28:58.027"
"KHARIF","AGRICULTURE","Others","Others","Weather","give me weather information.....?","kisan bhai is sptah  badal dikhai de rhe hai barish me ki sambhawana hai","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-04 10:10:32.140"
"KHARIF","AGRICULTURE","Others","Others","Weather","give me weather information.....?","kisan bhai is sptah  badal dikhai de rhe hai barish me ki sambhawana hai","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-09-04 10:10:32.140"
