"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","KHUNIYAON                                         ","2018-10-01 07:28:32.107"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","KHUNIYAON                                         ","2018-10-01 07:28:32.107"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","","2018-10-02 07:02:39.327"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","","2018-10-02 07:02:48.857"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","KHUNIYAON                                         ","2018-10-02 11:41:26.260"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","KHUNIYAON                                         ","2018-10-02 11:41:26.260"
"0","AGRICULTURE","Others","Others","","information about weather in sidharthnagar....?","
You have no chance of rain till October 7","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-02 12:01:17.497"
"0","AGRICULTURE","Others","Others","","information about weather in sidharthnagar....?","
You have no chance of rain till October 7","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-02 12:01:17.497"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","","2018-10-03 13:48:33.003"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","","2018-10-03 13:54:31.773"
"0","AGRICULTURE","Others","Others","","Information of weather ...?
","9 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 11:34:39.647"
"0","AGRICULTURE","Others","Others","","Information of weather ...?
","9 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 11:34:39.647"
"0","","","","","","","UTTAR PRADESH","SIDDHARTH NAGAR","","2018-10-04 13:21:45.437"
"0","AGRICULTURE","Others","Others","","weather information of naugarh siddharthnagar?","es saptah apke yahan halke badal bane hue rah sakte hain filhal barish ki sambhavna nhi hai.
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 17:55:02.947"
"0","AGRICULTURE","Others","Others","","weather information of naugarh siddharthnagar?","es saptah apke yahan halke badal bane hue rah sakte hain filhal barish ki sambhavna nhi hai.
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 17:55:02.947"
"0","AGRICULTURE","Others","Others","","Information of weather..?
","kisan bhai aapke yaha aj se 09 october tak baaris ki koi sambhawna nhi hai.
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 19:05:49.753"
"0","AGRICULTURE","Others","Others","","Information of weather..?
","kisan bhai aapke yaha aj se 09 october tak baaris ki koi sambhawna nhi hai.
","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-04 19:05:49.753"
"0","AGRICULTURE","Others","Others","","Please give me weather information in Siddhath nagar.../","Kisan bhai aap ke block me aaj se 10 october tak barish hone ki koi sambhavna nhi hai","UTTAR PRADESH","SIDDHARTH NAGAR","NAUGARH                                           ","2018-10-05 11:34:20.697"
