"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","bacterial leaf blight problem of paddy..?
","Copper oxychloride 50% WP 500 g + Streptocyline 6 grams / acre of 150 liters of water and make a spray
","UTTAR PRADESH","SITAPUR","LAHARPUR                                          ","2018-10-01 07:40:43.267"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","bacterial leaf blight problem of paddy..?
","Copper oxychloride 50% WP 500 g + Streptocyline 6 grams / acre of 150 liters of water and make a spray
","UTTAR PRADESH","SITAPUR","LAHARPUR                                          ","2018-10-01 07:40:43.267"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Control of false smut in Paddy crop ?
","Dear farmer spray of Propiconazole 25% EC @ 200 ml/acre with 200 liter of water
","UTTAR PRADESH","SITAPUR","BISWAN                                            ","2018-10-01 08:02:06.370"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Control of false smut in Paddy crop ?
","Dear farmer spray of Propiconazole 25% EC @ 200 ml/acre with 200 liter of water
","UTTAR PRADESH","SITAPUR","BISWAN                                            ","2018-10-01 08:02:06.370"
"0","AGRICULTURE","Others","Others","","","","UTTAR PRADESH","SITAPUR","MAHOLI                                            ","2018-10-01 16:05:07.503"
"0","AGRICULTURE","Others","Others","","","","UTTAR PRADESH","SITAPUR","MAHOLI                                            ","2018-10-01 16:05:07.503"
"0","AGRICULTURE","Oilseeds","Mustard","","variety of mustard ..?","pusa bold, maya, kranti, urvashi, narndra rai ageti rai -4 are mustrad variety","UTTAR PRADESH","SITAPUR","MACHHREHTA                                        ","2018-10-01 20:53:07.290"
"0","AGRICULTURE","Oilseeds","Mustard","","variety of mustard ..?","pusa bold, maya, kranti, urvashi, narndra rai ageti rai -4 are mustrad variety","UTTAR PRADESH","SITAPUR","MACHHREHTA                                        ","2018-10-01 20:53:07.290"
"0","","","","","","","UTTAR PRADESH","SITAPUR","","2018-10-02 08:46:10.210"
"0","","","","","disease problem in amroha..?","Carbendazim 12%+ Mancozeb 63% WP @ 1.5gm/liter paani me mila kar spray kare","UTTAR PRADESH","SITAPUR","PAHALA                                            ","2018-10-02 10:26:07.967"
"0","","","","","disease problem in amroha..?","Carbendazim 12%+ Mancozeb 63% WP @ 1.5gm/liter paani me mila kar spray kare","UTTAR PRADESH","SITAPUR","PAHALA                                            ","2018-10-02 10:26:07.967"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","insect control of paddy ?
","dear famer spray on trizophos 35%+deltamethrein-1% 2.5ml/liter of water
","UTTAR PRADESH","SITAPUR","PAHALA                                            ","2018-10-02 16:52:08.630"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","insect control of paddy ?
","dear famer spray on trizophos 35%+deltamethrein-1% 2.5ml/liter of water
","UTTAR PRADESH","SITAPUR","PAHALA                                            ","2018-10-02 16:52:08.630"
"0","AGRICULTURE","Others","Others","","Weather information ?

","No rain found in your area today to next five days .
","UTTAR PRADESH","SITAPUR","LAHARPUR                                          ","2018-10-02 18:53:33.407"
