"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Beekeeping","Beekeeping","","Bee keeping?","Farmer's brother should contact the Krishi Vigyan Kendra of his district for beekeeping.
","UTTAR PRADESH","MATHURA","RAYA                                              ","2018-10-01 09:31:43.807"
"0","AGRICULTURE","Beekeeping","Beekeeping","","Bee keeping?","Farmer's brother should contact the Krishi Vigyan Kendra of his district for beekeeping.
","UTTAR PRADESH","MATHURA","RAYA                                              ","2018-10-01 09:31:43.807"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","information about in paddy insect...?","acitamaprid 20% 35gram/acre of water 200 liter","UTTAR PRADESH","MATHURA","GOVARDHAN                                         ","2018-10-01 10:27:59.053"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","information about in paddy insect...?","acitamaprid 20% 35gram/acre of water 200 liter","UTTAR PRADESH","MATHURA","GOVARDHAN                                         ","2018-10-01 10:27:59.053"
"KHARIF","HORTICULTURE","Vegetables","Chillies","Cultural Practices","Cultural practices of chillies crops ...?","Spray the carbendazim 12% + mancozeb 63% WP @ 2 grams / liter in the chilli and the streptocycline at 1 gram / 10 liters of water.","UTTAR PRADESH","MATHURA","NOHJHIL                                           ","2018-10-01 12:02:24.297"
"KHARIF","HORTICULTURE","Vegetables","Chillies","Cultural Practices","Cultural practices of chillies crops ...?","Spray the carbendazim 12% + mancozeb 63% WP @ 2 grams / liter in the chilli and the streptocycline at 1 gram / 10 liters of water.","UTTAR PRADESH","MATHURA","NOHJHIL                                           ","2018-10-01 12:02:24.297"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Information about insect control in Paddy crop......... ?
","Dear Farmer spray Quinalphos 25% EC of 1-1.5 ml. quantity / 1 liter water.
","UTTAR PRADESH","MATHURA","MATHURA                                           ","2018-10-01 13:14:00.133"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Information about insect control in Paddy crop......... ?
","Dear Farmer spray Quinalphos 25% EC of 1-1.5 ml. quantity / 1 liter water.
","UTTAR PRADESH","MATHURA","MATHURA                                           ","2018-10-01 13:14:00.133"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
  ","No possibility of rain in next 5 days.
","UTTAR PRADESH","MATHURA","RAYA                                              ","2018-10-01 13:44:37.743"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
  ","No possibility of rain in next 5 days.
","UTTAR PRADESH","MATHURA","RAYA                                              ","2018-10-01 13:44:37.743"
"0","","","","","","","UTTAR PRADESH","MATHURA","NANDGAON                                          ","2018-10-01 14:38:05.117"
