"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","information for PMFBY...?","kisan bhai aap ke area me UNIVERSAL SOMPO GENERAL INSURANCE COMPANY kam kr rahi hai 1800 22 4030, ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-02 11:11:21.863"
"0","AGRICULTURE","Others","Others","","information for PMFBY...?","kisan bhai aap ke area me UNIVERSAL SOMPO GENERAL INSURANCE COMPANY kam kr rahi hai 1800 22 4030, ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-02 11:11:21.863"
"0","","","","","","","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-02 15:40:34.523"
"0","","","","","","","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-02 15:40:34.523"
"0","AGRICULTURE","Others","Others","","weather forecast information  .....?                                          ","There is a no possibility of rainfall from  october 03  to october 07 in your area.                                                                          ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-02 18:08:20.090"
"0","AGRICULTURE","Others","Others","","weather forecast information  .....?                                          ","There is a no possibility of rainfall from  october 03  to october 07 in your area.                                                                          ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-02 18:08:20.090"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","","Crop insurance information .....?","Kisan bhai aap adhik jaankaari ke liye block se sampark karen ","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-02 20:13:54.640"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","","Crop insurance information .....?","Kisan bhai aap adhik jaankaari ke liye block se sampark karen ","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-02 20:13:54.640"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","Sowing time of pea...?","kisan bhai aap matar ki buvai october se 15 november tak kare.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-02 21:05:05.200"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","Sowing time of pea...?","kisan bhai aap matar ki buvai october se 15 november tak kare.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-02 21:05:05.200"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","This week you are likely to have light drizzle from 3 to 5 October.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-03 09:10:12.150"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","This week you are likely to have light drizzle from 3 to 5 October.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-03 09:10:12.150"
"0","AGRICULTURE","Others","Others","","PLZ GIVE ME WEATHER INFORMATION ?
","8 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-03 12:27:15.110"
"0","AGRICULTURE","Others","Others","","PLZ GIVE ME WEATHER INFORMATION ?
","8 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-03 12:27:15.110"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","This week you are likely to have light drizzle from 4 October.","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-03 12:45:38.787"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","This week you are likely to have light drizzle from 4 October.","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-03 12:45:38.787"
"0","AGRICULTURE","Others","Others","","Weather information...?
","Kisan bhai apke yaha es saptah me 08 October tak barish ki sambhavna nahi hai.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-03 15:10:06.697"
"0","AGRICULTURE","Others","Others","","Weather information...?
","Kisan bhai apke yaha es saptah me 08 October tak barish ki sambhavna nahi hai.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-03 15:10:06.697"
"0","AGRICULTURE","Others","Others","","weather information ?","kisan bhai aapke yhan 8 october tak barish ki koi sambhawana nhi hai ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-03 15:27:55.957"
"0","AGRICULTURE","Others","Others","","weather information ?","kisan bhai aapke yhan 8 october tak barish ki koi sambhawana nhi hai ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-03 15:27:55.957"
"0","AGRICULTURE","Others","Others","","About weather information of Lalitpur?","Farmer brother,there is no possibility of rain from October 3 to October 8.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-03 17:13:41.860"
"0","AGRICULTURE","Others","Others","","About weather information of Lalitpur?","Farmer brother,there is no possibility of rain from October 3 to October 8.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-03 17:13:41.860"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","","weather information ?","
kisan bhai aap ke yaha 8 october tak barish hone ki sambhawana nahi hai
","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-03 20:16:46.490"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","","weather information ?","
kisan bhai aap ke yaha 8 october tak barish hone ki sambhawana nahi hai
","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-03 20:16:46.490"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-04 13:58:24.017"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-04 13:58:24.017"
"0","AGRICULTURE","Others","Others","","Weather information ?","
kisan bhai apke yahan aaj se lekar 9 october tak halki badli rahengi lekin poore saptah barish hone ki koi sambhavna nhi hai 

","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 14:51:48.240"
"0","AGRICULTURE","Others","Others","","Weather information ?","
kisan bhai apke yahan aaj se lekar 9 october tak halki badli rahengi lekin poore saptah barish hone ki koi sambhavna nhi hai 

","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 14:51:48.240"
"0","AGRICULTURE","Others","Others","","Weather information.........?
","Dear farmer,The weather in your area will be clear from 4 to 9 october.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 14:53:53.133"
"0","AGRICULTURE","Others","Others","","Weather information.........?
","Dear farmer,The weather in your area will be clear from 4 to 9 october.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 14:53:53.133"
"0","AGRICULTURE","Others","Others","","Weather information...?
","Kisan bhai apke yaha es saptah me 09 October tak barish ki sambhavna nahi hai.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 18:19:43.143"
"0","AGRICULTURE","Others","Others","","Weather information...?
","Kisan bhai apke yaha es saptah me 09 October tak barish ki sambhavna nahi hai.
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-04 18:19:43.143"
"0","AGRICULTURE","Others","Others","","weather information ..?","Apke yah is saptaah anshik roop se baadal bane rahenge barish ki koi visesh sambhawana nahi hai","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-04 20:35:28.827"
"0","AGRICULTURE","Others","Others","","weather information ..?","Apke yah is saptaah anshik roop se baadal bane rahenge barish ki koi visesh sambhawana nahi hai","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-04 20:35:28.827"
"0","AGRICULTURE","Others","Others","","kechuwa kahan se milega ..?","kisan bhai kechuwa ke liye ap apne block par sampark kre ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-04 20:39:37.990"
"0","AGRICULTURE","Others","Others","","kechuwa kahan se milega ..?","kisan bhai kechuwa ke liye ap apne block par sampark kre ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-04 20:39:37.990"
"0","","","","","","","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-04 20:59:38.937"
"0","","","","","","","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-04 20:59:38.937"
"0","AGRICULTURE","Others","Others","","information about poultry farm..........?","kisaan bhai aap murgi paalan ke liye is number par sampark kare ....0581 2303223","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 07:03:24.290"
"0","AGRICULTURE","Others","Others","","information about poultry farm..........?","kisaan bhai aap murgi paalan ke liye is number par sampark kare ....0581 2303223","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 07:03:24.290"
"0","AGRICULTURE","Others","Others","","weather information ?

","kissan bhai apke yaha es hafte mausam me badal chahe rahege taz barish ki sambhawana nhi hai
","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 08:11:43.207"
"0","AGRICULTURE","Others","Others","","weather information ?

","kissan bhai apke yaha es hafte mausam me badal chahe rahege taz barish ki sambhawana nhi hai
","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 08:11:43.207"
"0","HORTICULTURE","Condiments and Spices","Ginger","","Nutruent management in Ginger.....?","kisan  bhai aap adarak me NPK-18:18:18 1 kg/acre ki dar se 100 liter pani me ghol banakar spray kare","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 08:52:09.797"
"0","HORTICULTURE","Condiments and Spices","Ginger","","Nutruent management in Ginger.....?","kisan  bhai aap adarak me NPK-18:18:18 1 kg/acre ki dar se 100 liter pani me ghol banakar spray kare","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 08:52:09.797"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-05 09:03:19.507"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-05 09:03:19.507"
"0","","","","","","","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 09:58:01.497"
"0","","","","","","","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 09:58:01.497"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 11:06:39.880"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-05 11:06:39.880"
"0","AGRICULTURE","Others","Others","","weather information of lalitpur .?","kisan bhai aapke yaha pure saptah barish ki koi sambhabana nahi hai","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 13:43:16.393"
"0","AGRICULTURE","Others","Others","","weather information of lalitpur .?","kisan bhai aapke yaha pure saptah barish ki koi sambhabana nahi hai","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 13:43:16.393"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","","weed management cantrol of groundnut ...?","kisan bhai nirai gudai kare ","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-05 14:26:44.227"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","","weed management cantrol of groundnut ...?","kisan bhai nirai gudai kare ","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-05 14:26:44.227"
"0","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","","Animal husbandry information ?","kisan bhai adhik jankari hetu bank se sampark kare ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-05 14:57:49.743"
"0","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","","Animal husbandry information ?","kisan bhai adhik jankari hetu bank se sampark kare ","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-05 14:57:49.743"
"0","AGRICULTURE","Others","Others","","About weather information of Lalitpur?","Farmer brother,there is no possibility of rain from October 5 to October 10.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 17:22:08.310"
"0","AGRICULTURE","Others","Others","","About weather information of Lalitpur?","Farmer brother,there is no possibility of rain from October 5 to October 10.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 17:22:08.310"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","solar pump information ","kisan bhai solar pump ke liye apne jila up krishi nideshak se sampark kare","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 18:23:36.570"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","solar pump information ","kisan bhai solar pump ke liye apne jila up krishi nideshak se sampark kare","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-05 18:23:36.570"
"0","HORTICULTURE","Condiments and Spices","Ginger","","trot problem in ginger rhizome..?","kisan bhai aap Copper Oxichloride 50% WP @ 2.5 gram prati litre pani ki dar se spray kare.","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-05 19:14:16.663"
"0","HORTICULTURE","Condiments and Spices","Ginger","","trot problem in ginger rhizome..?","kisan bhai aap Copper Oxichloride 50% WP @ 2.5 gram prati litre pani ki dar se spray kare.","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-05 19:14:16.663"
"0","AGRICULTURE","Others","Others","","weather information ......?","Mahoday aapke yaha aagaami  05 dino tk barish  ki sambhhavna nhi hai.","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 19:57:50.127"
"0","AGRICULTURE","Others","Others","","weather information ......?","Mahoday aapke yaha aagaami  05 dino tk barish  ki sambhhavna nhi hai.","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-05 19:57:50.127"
"0","HORTICULTURE","Condiments and Spices","Ginger","","Leaf folder in Ginger crop ?","Dear farmer use to  Mancozeb 75% WP 2 gram /liter water splash in the field
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-05 20:37:43.240"
"0","HORTICULTURE","Condiments and Spices","Ginger","","Leaf folder in Ginger crop ?","Dear farmer use to  Mancozeb 75% WP 2 gram /liter water splash in the field
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-05 20:37:43.240"
"0","AGRICULTURE","Others","Others","","Information of weather in Lalitpur...?","Kisan bhai ap ke yhan 11 October tak mousam saf hai koi bhi baris nhi hai
","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 10:38:14.063"
"0","AGRICULTURE","Others","Others","","Information of weather in Lalitpur...?","Kisan bhai ap ke yhan 11 October tak mousam saf hai koi bhi baris nhi hai
","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 10:38:14.063"
"0","AGRICULTURE","Others","Others","","khady rashd vibhag se bare me jankari de...?","khady rashad vibhag ke is number par samprk kare-1800-1800-150","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-06 11:21:52.457"
"0","AGRICULTURE","Others","Others","","khady rashd vibhag se bare me jankari de...?","khady rashad vibhag ke is number par samprk kare-1800-1800-150","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-06 11:21:52.457"
"0","AGRICULTURE","Others","Others","","Please give me weather information.....?
"," kisan bhai according to your area there is no possibility of rain from today to 11 october
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-06 12:06:01.723"
"0","AGRICULTURE","Others","Others","","Please give me weather information.....?
"," kisan bhai according to your area there is no possibility of rain from today to 11 october
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-06 12:06:01.723"
"0","AGRICULTURE","Others","Others","","
Please tell me about weather information ?
","kisan bhai poore saptah badal bane hai barish ki sambhawana nahi hai 
","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 12:11:37.840"
"0","AGRICULTURE","Others","Others","","
Please tell me about weather information ?
","kisan bhai poore saptah badal bane hai barish ki sambhawana nahi hai 
","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 12:11:37.840"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-06 13:49:49.847"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","MANDAWARA                                         ","2018-10-06 13:49:49.847"
"0","AGRICULTURE","Others","Others","","Plz give me weather information ?
","11 october tak mausam saf rhega baris ki sambhawna nhi hai
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-06 13:58:45.380"
"0","AGRICULTURE","Others","Others","","Plz give me weather information ?
","11 october tak mausam saf rhega baris ki sambhawna nhi hai
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-06 13:58:45.380"
"0","AGRICULTURE","Others","Others","","WEATHER  INFORMATION","kisan bhai apke shetra me 6  october tak mosam saaf rahega barish ki sambhawna nahi hai","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 14:05:21.480"
"0","AGRICULTURE","Others","Others","","WEATHER  INFORMATION","kisan bhai apke shetra me 6  october tak mosam saaf rahega barish ki sambhawna nahi hai","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-06 14:05:21.480"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-06 15:55:41.697"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-06 15:55:41.697"
"0","HORTICULTURE","Fruits","Lemon","","plant protection in lemon ...?","kisan bhai aap planofix 1 ml / 4 liter pani me ghol banakar spray kare.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-06 20:22:01.157"
"0","HORTICULTURE","Fruits","Lemon","","plant protection in lemon ...?","kisan bhai aap planofix 1 ml / 4 liter pani me ghol banakar spray kare.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-06 20:22:01.157"
"0","AGRICULTURE","Others","Others","","Information about weather condition ?","Dear farmer there will be clean weather and no possibility of rain till 12 October
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-07 07:52:47.643"
"0","AGRICULTURE","Others","Others","","Information about weather condition ?","Dear farmer there will be clean weather and no possibility of rain till 12 October
","UTTAR PRADESH","LALITPUR","TALBEHAT                                          ","2018-10-07 07:52:47.643"
"0","AGRICULTURE","Others","Others","","Weather information about lalitpur...?","There is no possibility of rain here this week","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 11:37:17.363"
"0","AGRICULTURE","Others","Others","","Weather information about lalitpur...?","There is no possibility of rain here this week","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 11:37:17.363"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-07 13:35:03.980"
"RABI","AGRICULTURE","Others","Others","Weather","Weather information of Lalitpur district ...?","Kisan Bhai This week you are likely to have a clear weather","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-07 13:35:03.980"
"0","AGRICULTURE","Pulses","Lentil (Masur)","","ASKING ABOUT LENTIL VARIETY ?
","LENTIL VARIETY IS SHIVALIK MALLIKA, PANT MASOOR-4, NARENDRA MASOOR-1,  PANT MASSOR-5, DPL-62, PANT MASOOR-234,  PUSA VAIBHAV, PUSA-6, SAPNA,  PANT MASOOR-6, IPL-81
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 13:48:30.143"
"0","AGRICULTURE","Pulses","Lentil (Masur)","","ASKING ABOUT LENTIL VARIETY ?
","LENTIL VARIETY IS SHIVALIK MALLIKA, PANT MASOOR-4, NARENDRA MASOOR-1,  PANT MASSOR-5, DPL-62, PANT MASOOR-234,  PUSA VAIBHAV, PUSA-6, SAPNA,  PANT MASOOR-6, IPL-81
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 13:48:30.143"
"0","AGRICULTURE","Others","Others","","plz give me weather information ?
","12 october tak barish ki sambhawana nhi hai mausam saf rahega
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 15:46:46.660"
"0","AGRICULTURE","Others","Others","","plz give me weather information ?
","12 october tak barish ki sambhawana nhi hai mausam saf rahega
","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-07 15:46:46.660"
"0","HORTICULTURE","Vegetables","Brinjal","","information of vegetable production...?","kisan bhai aap adhik jankari hetu  apne jile ke krishi upnidheshak se sampark kare.aapko 5% anudan milega fencing ke liye.","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-07 18:55:28.470"
"0","HORTICULTURE","Vegetables","Brinjal","","information of vegetable production...?","kisan bhai aap adhik jankari hetu  apne jile ke krishi upnidheshak se sampark kare.aapko 5% anudan milega fencing ke liye.","UTTAR PRADESH","LALITPUR","JAKHAURA                                          ","2018-10-07 18:55:28.470"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-08 11:12:30.320"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-08 11:12:30.320"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","","urd vikray ki jankari.....?","kisan bhai 18001800150 par sammpark kijiye","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-08 12:25:32.923"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","","urd vikray ki jankari.....?","kisan bhai 18001800150 par sammpark kijiye","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-08 12:25:32.923"
"0","AGRICULTURE","Others","Others","","Mausum ki jankari chahiye.....?","kisan bhai aapke block me  13  October tk  barish ki sambhavna nhi hai. ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-08 14:13:19.120"
"0","AGRICULTURE","Others","Others","","Mausum ki jankari chahiye.....?","kisan bhai aapke block me  13  October tk  barish ki sambhavna nhi hai. ","UTTAR PRADESH","LALITPUR","MEHRONI                                           ","2018-10-08 14:13:19.120"
"0","AGRICULTURE","Others","Others","","weather information....?","kisan bhai aapke yaha 13 october tak baris ki sambhawna nhi hai.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-08 15:09:29.750"
"0","AGRICULTURE","Others","Others","","weather information....?","kisan bhai aapke yaha 13 october tak baris ki sambhawna nhi hai.","UTTAR PRADESH","LALITPUR","BIRDHA                                            ","2018-10-08 15:09:29.750"
"KHARIF","AGRICULTURE","Others","Others","Crop Insurance","Information of crop insurance ...?","For information related to crop insurance contact the Deputy Agriculture Director's office in the district.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-10 09:01:33.737"
"KHARIF","AGRICULTURE","Others","Others","Crop Insurance","Information of crop insurance ...?","For information related to crop insurance contact the Deputy Agriculture Director's office in the district.","UTTAR PRADESH","LALITPUR","BAR                                               ","2018-10-10 09:01:33.737"
