"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","MARTINGANJ                                        ","2018-10-01 06:51:27.163"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","MARTINGANJ                                        ","2018-10-01 06:51:27.163"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","TARWA                                             ","2018-10-01 07:20:36.303"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","TARWA                                             ","2018-10-01 07:20:36.303"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","TARWA                                             ","2018-10-01 07:20:43.543"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","TARWA                                             ","2018-10-01 07:20:43.543"
"0","AGRICULTURE","Oilseeds","Mustard","","information about in mustard variety...?","Narendra Rai: It is suitable for farming in all areas of UP. This variety is ready for harvest in 125-130 days. Its average yield is 10-12 quintals per acre.","UTTAR PRADESH","AZAMGARH","HARAIYA                                           ","2018-10-01 10:17:51.790"
"0","AGRICULTURE","Oilseeds","Mustard","","information about in mustard variety...?","Narendra Rai: It is suitable for farming in all areas of UP. This variety is ready for harvest in 125-130 days. Its average yield is 10-12 quintals per acre.","UTTAR PRADESH","AZAMGARH","HARAIYA                                           ","2018-10-01 10:17:51.790"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","JAHANAGANJ                                        ","2018-10-01 12:23:02.800"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","JAHANAGANJ                                        ","2018-10-01 12:23:02.800"
"0","AGRICULTURE","Others","Others","","Information of agricultural machinery......?
","Farmer brother contact your block.
","UTTAR PRADESH","AZAMGARH","TAHBARPUR                                         ","2018-10-01 15:26:33.343"
"0","AGRICULTURE","Others","Others","","Information of agricultural machinery......?
","Farmer brother contact your block.
","UTTAR PRADESH","AZAMGARH","TAHBARPUR                                         ","2018-10-01 15:26:33.343"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-01 18:08:15.477"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-02 09:08:39.460"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","KOILSA                                            ","2018-10-02 12:08:59.743"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","KOILSA                                            ","2018-10-02 12:08:59.743"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-02 13:05:15.427"
"0","ANIMAL HUSBANDRY","Animal","Pig","","pig farming?","gramin vikas bank se sampark karen.","UTTAR PRADESH","AZAMGARH","JAGNER                                            ","2018-10-02 14:04:56.513"
"0","ANIMAL HUSBANDRY","Animal","Pig","","pig farming?","gramin vikas bank se sampark karen.","UTTAR PRADESH","AZAMGARH","JAGNER                                            ","2018-10-02 14:04:56.513"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-02 16:39:07.970"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","ASKING ABOUT SEED TREATMENT OF PEA","SEED TREATMENT WITH KEPTON @ 2.5  GM./KG.OF SEED","UTTAR PRADESH","AZAMGARH","JAHANAGANJ                                        ","2018-10-03 14:25:47.180"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","ASKING ABOUT SEED TREATMENT OF PEA","SEED TREATMENT WITH KEPTON @ 2.5  GM./KG.OF SEED","UTTAR PRADESH","AZAMGARH","JAHANAGANJ                                        ","2018-10-03 14:25:47.180"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-03 17:15:58.690"
"0","HORTICULTURE","Fruits","Aonla","","Disease control in Aonla crop ?","kisan bhai aap Copper Oxychloride 50 % WP 2 gram dva/litre pani ki dar se spray kare ","UTTAR PRADESH","AZAMGARH","PAWAI                                             ","2018-10-03 19:26:06.287"
"0","HORTICULTURE","Fruits","Aonla","","Disease control in Aonla crop ?","kisan bhai aap Copper Oxychloride 50 % WP 2 gram dva/litre pani ki dar se spray kare ","UTTAR PRADESH","AZAMGARH","PAWAI                                             ","2018-10-03 19:26:06.287"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","","2018-10-03 20:08:55.913"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","SATHIYAON                                         ","2018-10-04 10:40:53.257"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","SATHIYAON                                         ","2018-10-04 10:40:53.257"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","Information of solar pump ...?","For more information about Kisan Bhai Solar Pump, please contact the Deputy Agriculture Director's office in the district.","UTTAR PRADESH","AZAMGARH","AHIRAULA                                          ","2018-10-04 10:44:00.677"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","Information of solar pump ...?","For more information about Kisan Bhai Solar Pump, please contact the Deputy Agriculture Director's office in the district.","UTTAR PRADESH","AZAMGARH","AHIRAULA                                          ","2018-10-04 10:44:00.677"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","LALGANJ                                           ","2018-10-04 12:30:51.153"
"0","","","","","","","UTTAR PRADESH","AZAMGARH","LALGANJ                                           ","2018-10-04 12:30:51.153"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","KAIRA DISEASE MANAGMENT.....?","KISAN BHAI AP  75 GM ZINC + 100 GM UREA / TANKI KE HISAB SE SPRAY KARE","UTTAR PRADESH","AZAMGARH","MAHRAJGANJ                                        ","2018-10-04 15:55:58.600"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","KAIRA DISEASE MANAGMENT.....?","KISAN BHAI AP  75 GM ZINC + 100 GM UREA / TANKI KE HISAB SE SPRAY KARE","UTTAR PRADESH","AZAMGARH","MAHRAJGANJ                                        ","2018-10-04 15:55:58.600"
"0","AGRICULTURE","Others","Others","","kisan credit card?","gramin bank se sampark karen.","UTTAR PRADESH","AZAMGARH","MIRZAPUR                                          ","2018-10-04 21:58:15.290"
"0","AGRICULTURE","Others","Others","","kisan credit card?","gramin bank se sampark karen.","UTTAR PRADESH","AZAMGARH","MIRZAPUR                                          ","2018-10-04 21:58:15.290"
