"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","ETAH","","2018-10-01 12:14:25.347"
"0","AGRICULTURE","Others","Others","","Weather information is asking?","No possibility of rain in next 5 days.","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 12:33:06.960"
"0","AGRICULTURE","Others","Others","","Weather information is asking?","No possibility of rain in next 5 days.","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 12:33:06.960"
"0","AGRICULTURE","Others","Others","","toriya ki prajati ","bhwani , tpt-303, pt-30,t-9   ,basanti ","UTTAR PRADESH","ETAH","NIDHAULI KALAN                                    ","2018-10-01 16:14:10.277"
"0","AGRICULTURE","Others","Others","","toriya ki prajati ","bhwani , tpt-303, pt-30,t-9   ,basanti ","UTTAR PRADESH","ETAH","NIDHAULI KALAN                                    ","2018-10-01 16:14:10.277"
"0","AGRICULTURE","Others","Others","","Weather information ?
|
","No rain found in your area today to next five days .
","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 18:52:57.500"
"0","AGRICULTURE","Others","Others","","Weather information ?
|
","No rain found in your area today to next five days .
","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 18:52:57.500"
"0","AGRICULTURE","Others","Others","","","","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 18:52:59.543"
"0","AGRICULTURE","Others","Others","","","","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-01 18:52:59.543"
"0","AGRICULTURE","Others","Others","","Weather information is asking?","No possibility of rain in next 5 days.","UTTAR PRADESH","ETAH","","2018-10-02 06:54:39.077"
"0","","","","","","","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-02 12:12:39.610"
"0","","","","","","","UTTAR PRADESH","ETAH","ALIGANJ                                           ","2018-10-02 12:12:39.610"
"0","","","","","","","UTTAR PRADESH","ETAH","","2018-10-02 13:23:29.850"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","BLAST IN PADDY","SPRAY HEXACONAZOL @ 1 ML./LIT.OF WATER","UTTAR PRADESH","ETAH","AWAGARH                                           ","2018-10-02 15:30:58.400"
